ActionType,ActionTS,C_ID,C_TAX_ID,C_GNDR,C_TIER,C_DOB,C_L_NAME,C_F_NAME,C_M_NAME,C_ADLINE1,C_ADLINE2,C_ZIPCODE,C_CITY,C_STATE_PROV,C_CTRY,C_EMAIL_1,C_EMAIL_2,C_CTRY_1,C_AREA_1,C_LOCAL_1,C_EXT_1,C_CTRY_2,C_AREA_2,C_LOCAL_2,C_EXT_2,C_CTRY_3,C_AREA_3,C_LOCAL_3,C_EXT_3,C_LCL_TX_ID,C_NAT_TX_ID,CA_ID,CA_TAX_ST,CA_B_ID,CA_NAME
NEW,2007-08-04T05:42:32,48,674-24-8170,,,2001-01-14,Croom,Henk,,9863 Boll Boulevard,,V6P 1T8,Dallas,TX,United States of America,Henk.Croom@post.com,Henk.Croom@myfastmail.com,,783,271-5661,,1,209,660-3362,,,,959-6013,,AR4,NF2,68,2,4002,QdGOnHzWhWoIyiMMCDFZFRJzuMEbDDUGPhdCCyZFVt
UPDACCT,2007-08-04T12:52:54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,1,11449,bKhFiSQQySOEuoDYPXwDEPWMHxdBcKGbNKxHB
NEW,2007-08-04T22:50:34,49,397-45-1442,,3,1925-03-17,Acton,Maidisn,,4139 Pace Lower,Apt. 485,M5D 1W3,Thousand Oaks,AK,United States of America,Maidisn.Acton@mail.be,,,443,091-1133,,1,595,654-0946,,,937,679-6575,,NS7,ND7,69,2,13909,zOFxXBNRIdQmXUZQcTSHWjIOBjGPAaYzQuDxHUbrHJNeMDE
NEW,2007-08-05T07:07:30,50,182-64-6880,m,2,2010-05-28,Meffe,Eliza,J,17752 6th South,,M8B 1V9,Tulsa,MN,Canada,Eliza.J.Meffe@peacemail.com,Eliza.J.Meffe@shtrudel.org,,,937-3384,,,,,,,,,,KY1,HI5,70,1,4487,jrJTiTEZXhnKRCgotgDHAKXzTwzENVCKRScZpMhzlWf BASp
UPDCUST,2007-08-05T17:07:23,0,,,,,,,,13533 Olmos Lane,Apt. 950,V6J 1U3,San Buenaventura,VT,,Adara.Joannis@gmx.it,Adara.Joannis@devils.com,,298,826-5884,,,282,768-2031,,,,,,,,,,,
NEW,2007-08-06T03:50:31,51,987-92-0796,f,3,1994-10-11,Hillring,Chee-Yong,,10991 Peach Park,Apt. 612,92176,Sydney,CO,United States of America,Chee-Yong.Hillring@ip6.li,Chee-Yong.Hillring@deadaddress.com,,431,440-6561,36142,,278,477-1296,,,,,,MB5,ON2,71,1,11415,XtEjEGtRhSvIkDgPBLjGmIYEfIGqtGtsLMTfFpfgTUazPdK
CLOSEACCT,2007-08-06T08:11:06,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,
NEW,2007-08-06T13:05:50,52,783-97-0496,M,2,1924-11-06,Oster,Merry,,11647 Coralberry East,,92184,Tallahassee,CT,United States of America,Merry.Oster@ProtectAnimals.com,,1,770,361-3855,,,,521-0263,,,,,,ON3,NE3,72,1,11081,EVgALLPUmGIBrvMuYlmQIxSXFsvIWIgsYURoxAJIPIiKIG
UPDACCT,2007-08-06T15:21:01,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,10058,bHvVnMKPIuyAwlytACJajThNAVtvuDcLfrHZKPxkdhXW
ADDACCT,2007-08-06T18:44:24,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,2,219,IFDbJIeQNMPRNKnsFpZfLEgldSPxSrEMjPLJBKWQT
ADDACCT,2007-08-06T22:11:15,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,2,840,tkAbCtwNZRDSKK qBRVjGIQShlUtuaJDjkHxOBEOKNHqQTZNb
ADDACCT,2007-08-06T22:13:42,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,12244,pUfDGNeIPTs HbMrfGtnNgCePGAAZbNMlKrequHiqqOaKJNR
ADDACCT,2007-08-07T02:48:08,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,1,13295,fegTCIyyhgRosOAPiBPOVGVEJFsFRrAgEAUPecKLbraMJ
UPDCUST,2007-08-07T09:33:23,31,,,1,,,,,20640 Chennault South,,89114,Carrollton,Prince Edward Island,United States of America,Reggie.Q.Devreeze@ProtectAnimals.com,,,,751-6685,,,850,983-8425,,,,,,,,,,,
ADDACCT,2007-08-07T17:54:49,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,1,8519,vuDRFLlTDGHpHHSokFyhYPWIajmbMtUlAaYECTaGeLRxg
CLOSEACCT,2007-08-08T00:57:01,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,
ADDACCT,2007-08-08T08:56:44,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,1,765,
UPDACCT,2007-08-08T19:44:45,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,195,swuLhTYHDKRdBSrjvOWNEirHDJvdKBBUKYDgJBDSQFHwDoXI
ADDACCT,2007-08-09T06:20:54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,1,1635,DRTQXUbpcraLuhUIcjPKMAKqiTqkGDNH
ADDACCT,2007-08-09T11:05:37,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,1,5360,YHSJPERfzM atSWSKHvjZJKSJrsVNYVoapCZQd
ADDACCT,2007-08-09T22:10:24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,1,4299,SdQGhkKAjBFfgEVQCJdEFLqIBIOSmntKwZSyn ADDXSLVsCqnO
ADDACCT,2007-08-10T01:33:04,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,1,1457,GoHlaDWsgyGRYAKgpeLUefzvaPzvLtMaGNsFcaOWxQJIwey j
UPDCUST,2007-08-10T01:40:41,23,,,1,,,,,20400 Walnut Hill Avenue,,M5E 1U9,,Prince Edward Island,United States of America,Wee-Seng.E.Td@gmx.it,Wee-Seng.E.Td@care2.com,,,734-5085,,,,967-5453,,,,006-1105,,,,,,,
UPDCUST,2007-08-10T10:27:23,41,,,2,,,,,14362 Reilly Boulevard,,70113,Lubbock,AZ,,Jania.Milburn@hush.com,,1,656,089-1085,,,675,028-0096,,,,,,,,,,,
NEW,2007-08-10T12:31:39,53,900-88-2561,F,,1945-08-16,Scourneau,Brittany,,3972 Wilmington Rue,,V6T 1R1,Lakewood,ND,United States of America,Brittany.Scourneau@netdove.net,Brittany.Scourneau@privacyharbor.com,,,394-2796,,,,,,1,569,802-8178,,AB4,CA1,83,1,14933,PlVgFYdwPiXEKTaaXHaPZPBaJCvpJDVgdAMhWTR KVD
NEW,2007-08-10T19:29:27,54,482-78-8730,,2,1977-06-21,Cowan,Azmeena,,17786 Halifax Court,,43665,Houston,MS,United States of America,Azmeena.Cowan@shtrudel.biz,,,,865-2603,,,,038-2949,,,,557-5166,,IA5,ND1,84,1,4064,rgQkyeRrwzWQQImKBFhDLVNxRNQUIHdvsLCSNEk
UPDACCT,2007-08-11T07:17:24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,HSYbQCTrbBZtTOqMVMbAUuH HqbUYDKs
NEW,2007-08-11T17:21:23,55,064-12-5421,,3,1959-11-06,Sathe,Glennis,K,2560 Willowlake Road,,T6D 1A9,Bismarck,NE,United States of America,Glennis.K.Sathe@ip6.li,Glennis.K.Sathe@consultant.com,,775,433-5980,,,,841-5060,,,,708-7756,,HI7,NV1,85,1,3405,NGbIbCEFFivw NWrwuJNyTnQylUFIIVOQwX
NEW,2007-08-11T21:53:42,56,455-93-3972,m,3,1983-02-11,Bruno,Niek,E,6580 Bingham Avenue,,M5E 1V6,Santa Clara,AR,United States of America,Niek.E.Bruno@lawyer.com,Niek.E.Bruno@peacemail.com,,,175-5598,,1,636,766-8841,,,,,,BC10,NT2,86,1,8553,JjkgaEXHVzwxJMGLJjkyGlGYFiFJqvQAjBgprZFeRCEMlbrvQq
NEW,2007-08-11T22:15:34,57,018-59-1813,,3,1924-07-30,Halligan,Sudesh,F,23788 Linden Drive,,46246,Irvine,AK,United States of America,Sudesh.F.Halligan@quake0.de,Sudesh.F.Halligan@post.com,,819,534-6302,,1,730,435-2817,,,,,,OK4,ID1,87,0,12244,VfsWFUhGxFWuZfyceIEhENMEQcBDzVy
CLOSEACCT,2007-08-12T02:41:37,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,
NEW,2007-08-12T14:45:09,58,874-12-0032,,,1925-11-11,Sturdivant,Willamina,Y,18244 Fairfield North,,V6C 1Q2,Grand Rapids,OH,United States of America,Willamina.Y.Sturdivant@bulldogs.com,,,,595-9747,,,839,817-0805,,,,,,LA2,UT4,88,1,11163,
NEW,2007-08-12T14:56:27,59,874-18-3781,M,3,1997-02-09,Quintero,Junk,F,19156 Cherry Bend Upper,,80216,Modesto,British Columbia,United States of America,Junk.F.Quintero@mail.com,,,,157-5051,,,,963-7520,,,,,,OR2,SK7,89,1,3637, EtqRDljUrVWUACnKCHkuDoKynJSjDTHgurDtGHwxV
NEW,2007-08-12T20:24:38,60,214-52-5241,M,2,1942-07-20,Culp,Kent,,9176 Clark West,,60783,St. Catharines,IN,United States of America,Kent.Culp@wraped.net,Kent.Culp@gmx.fr,,,618-4452,,,,,,,,,,NY5,NB4,90,1,13606,GYgXaKOXJpZFUzeZV KMyDqTDIUtIWrPMFqdeRWVKNNOSadJsp
CLOSEACCT,2007-08-13T05:42:06,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,
NEW,2007-08-13T16:08:29,61,871-62-6504,,3,1936-11-21,Sibbet,Leora,,7889 Murray Way,,19156,Wilmington,NE,United States of America,Leora.Sibbet@moose-mail.com,,,,159-8348,,1,352,984-3370,,,,,,MN1,MO4,91,1,8468,UKgSeDCQpQbSVExIDKWKSZrvtvaOMzLFqNLPXCjyMVC
NEW,2007-08-13T17:17:07,62,622-59-0918,,2,1948-08-08,Ruddell,Dhanvinder,,14984 Spaulding Boulevard,,78257,Chandler,MT,Canada,Dhanvinder.Ruddell@SoftHome.net,Dhanvinder.Ruddell@ProtectAnimals.com,,,012-8913,,1,574,908-9476,,,,,,YT8,MD2,92,2,3136,XEdRBhJZtvhrxWqxjUYRt uYMuEAVSlgAjkxEAvIuesm
UPDACCT,2007-08-13T18:46:40,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,12722,ZYUwkKnPsQEeTrbdyBwdNBMKZbrIU AvlAPVJ
UPDCUST,2007-08-13T19:57:20,25,,,3,,,,,7557 Park Stream Street,,92172,New Haven,DE,United States of America,,,1,611,483-1141,,,,,,,,749-8047,,,,,,,
NEW,2007-08-14T01:54:02,63,419-59-9506,f,3,1924-11-28,Rotondo,Tilda,I,15916 Royalton Street,,91103,Providence,New Brunswick,United States of America,Tilda.I.Rotondo@gmx.us,,,,613-7855,,,,,,,,,,AZ5,NH1,93,1,6738,HfTUniYABMRIXJUSNPNXjddgOZNicgGmKXh WAZZdSEV
ADDACCT,2007-08-14T11:01:22,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,1,8420,zLbDJKmNCIQewXynHEOeDGk JTICaiiU
UPDACCT,2007-08-14T15:48:52,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,1,6107,AtPdJbDRISIiLKQ DtAOknxevNMmgGIMFqGFfpOdTyuUy
INACT,2007-08-15T03:51:55,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADDACCT,2007-08-15T08:24:38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,1,1754,fFeUrtV HKKqTghkSicgwJJfVKM XWKIJ
ADDACCT,2007-08-15T11:10:41,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,1,12166,enJruRoAlOtCmBkNowbNNjKmwfObPASI HtTEnePTVUnUt
UPDACCT,2007-08-15T15:07:37,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,4354,
ADDACCT,2007-08-15T15:44:40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,1,8847,WzRdRYpELwXKZzeFdQLzSvYIzTBinqitnBtVQJ
ADDACCT,2007-08-16T01:59:31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,13670,gGQGFHgHmgQuck zJJvEQSXMXRKUuIikscKtvFZkxjtqg
ADDACCT,2007-08-16T09:43:39,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,9928,xIahNeekCPKtwQoRhfKEoJHBGBWScpMmrUrbxHKyL
CLOSEACCT,2007-08-16T15:59:53,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,
ADDACCT,2007-08-17T04:18:30,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,3675,JMwCCumYziwNjQYbNVVUmAvrceobohJm
ADDACCT,2007-08-17T11:44:52,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,1,7762,
UPDACCT,2007-08-17T16:22:37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,, GOCoYisNLYaFegBpDgWiBQdRAowskRvHwNQZ loXS
UPDCUST,2007-08-17T19:42:30,37,,,3,,,,,7204 Katherine Boulevard,,,,AR,Canada,Clarke.Riddall@macgui.com,Clarke.Riddall@mail2world.com,1,878,631-3685,,,,595-2137,,,,,,,,,,,
ADDACCT,2007-08-17T20:40:33,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,1,6087,uSZHoZxDTOMUDDKpujRjIPUIMZbSDcEQ
ADDACCT,2007-08-18T04:41:10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,1,3194,kDrnGLzKolmTxNnPmoePl ByvOVyqmLR Rkf
UPDACCT,2007-08-18T14:05:52,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,1004,
CLOSEACCT,2007-08-18T19:57:34,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,
NEW,2007-08-18T22:27:42,64,425-28-0915,F,,1950-03-14,Gorman,Eoin,J,18947 Fresco Lane,,35264,Mount Pearl,MT,United States of America,Eoin.J.Gorman@wraped.net,,,,951-6953,,,,202-5658,,,,,,DE7,ON1,104,2,13421,sDyNjkrCPdtgdBSEqKhaHJKJMIRDdHbMOJMpHCbMEBcSzlJ
NEW,2007-08-19T06:42:48,65,800-10-9499,f,3,2016-08-14,Shahroodi,Jacquenette,X,17774 Applewood Rue,,07508,Hampton,OR,United States of America,Jacquenette.X.Shahroodi@peacemail.com,Jacquenette.X.Shahroodi@soodonims.com,1,434,119-2134,,,,822-7647,,,,425-7191,,GA4,NV1,105,0,7107,AoRJbdAroUvaiNeJUlJHmENOduJgrxMZjxeyZYhBfrjxVG
UPDACCT,2007-08-19T15:37:43,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1,10941,mrDOgqryPNTQiSQsqEKXdGRDX nfVZPTIPY
UPDCUST,2007-08-19T23:00:58,44,,,,,,,,,,,Baton Rouge,,United States of America,Malena.Hurtubise@doctor.com,,1,794,655-4993,,,,,,,,,,,,,,,
NEW,2007-08-20T02:06:16,66,965-07-4521,,2,1928-10-18,Gahir,March,Q,12729 Glen Ivy Rue,,79906,Livonia,Quebec,United States of America,March.Q.Gahir@born2frag.de,,,,003-4369,,,269,852-9381,15904,,,,,GA2,HI4,106,1,8533,CweGkMYeSKTmGenOhvFjiVOzMVHpaM
NEW,2007-08-20T03:07:34,67,044-11-5753,,3,1928-03-03,Burruss,Karylin,A,20109 Alexis Lane,,S7C 1N6,Oceanside,TN,United States of America,Karylin.A.Burruss@hushmail.com,,,,522-7210,,1,523,885-7658,,,,190-4420,,MN3,BC2,107,2,1420,
UPDACCT,2007-08-20T04:43:40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,lDwCXMKQhCgWvoaqbLbElABFmRQtvqyLHnLS
UPDCUST,2007-08-20T12:07:36,1,,,3,,,,,6060 Wedgewood North,,T6B 1F1,,PA,,Jirina.P.Paperno@gmx.sg,Jirina.P.Paperno@hushmail.me,,,927-2116,,,,261-5708,,,,,,,,,,,
NEW,2007-08-20T14:51:10,68,802-66-2721,F,1,1994-11-30,Kriz,Ebonee,J,3647 Crumley Boulevard,,E7O 1F5,Savannah,AL,United States of America,Ebonee.J.Kriz@4uchat.de,Ebonee.J.Kriz@gmx.hk,,,914-5758,,1,530,471-0225,93549,1,363,448-5898,,NF3,NU8,108,1,10829,UhhjldvCxGLqEHBsPgANaBYMNlOPeJDMdpwLksetPGGAKqo 
NEW,2007-08-20T15:02:16,69,507-85-4276,F,3,1923-05-19,Mattes,Pris,G,15456 Seip Boulevard,,79952,Salem,ND,United States of America,Pris.G.Mattes@gmx.pt,Pris.G.Mattes@box.az,1,420,185-9362,,,522,114-0322,,,,,,VT1,NU4,109,1,7308,bQpgjuLotAiN  gEfJXbAquoqTDgjkDVNgSbh
UPDACCT,2007-08-21T00:32:02,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,8703,
NEW,2007-08-21T02:28:44,70,313-22-8923,,3,1995-08-02,Chuah,Joscelin,,5653 Worth Drive,,32804,Amarillo,VA,Canada,Joscelin.Chuah@box.az,,,,142-4119,,,,,,,,,,NU4,PE4,110,0,12016,kBhXgnViSuINNXvyeqzvPRsYbHYuqzBMMM
NEW,2007-08-21T09:37:47,71,428-58-8306,,3,1957-10-25,Deitiker,Costas-Dinos,,2682 Lumber Park,,23281,Stamford,MS,United States of America,Costas-Dinos.Deitiker@macgui.com,Costas-Dinos.Deitiker@gmail.com,1,410,189-2727,,,,973-1746,15544,,,,,NF9,NJ5,111,2,11432,GPKrwhYonPrGPhpqFXhbbiLAZdXmnvzzQcvP
NEW,2007-08-21T19:06:54,72,226-55-1964,,3,1938-01-06,Matatall,Noraly,,19873 Wright Avenue,Apt. 437,10028,Los Angeles,Prince Edward Island,United States of America,Noraly.Matatall@kify.net,,,,967-4539,,,,827-4873,13345,,,500-6131,,IA8,CA4,112,1,10832,xVYoYEBXSNMcVFuLBSqfttAEQVtXOseZlZTuyTCQWj
CLOSEACCT,2007-08-22T01:36:10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
NEW,2007-08-22T02:09:58,73,863-92-0097,,3,2008-01-05,Clow,Kamal,X,16956 Bellwood Rue,,T5B 1L3,Flint,SD,United States of America,Kamal.X.Clow@safe-mail.net,Kamal.X.Clow@usa.com,,,587-1441,,,,,,,,,,OK3,NY5,113,1,13186,XqKHOjVEdKnnPCUrFOUtSnfhOFzbEh
NEW,2007-08-22T09:37:40,74,046-78-5502,f,3,1974-07-11,Fairman,Averil,,22645 Rosedale Lane,,73115,Los Angeles,MT,United States of America,Averil.Fairman@hush.com,Averil.Fairman@mail.com,,,410-3412,,1,421,200-1559,,,891,593-8126,,NT9,AB1,114,0,1055,xLPsHMbHV CYNIxASLsXuRWSGjOyFWU
ADDACCT,2007-08-22T18:49:51,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,1,11303,vCmJhtRFDMaSLVSogwcLOMQuyMSaOnShrRCerDEtGi
CLOSEACCT,2007-08-22T19:08:50,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,
ADDACCT,2007-08-23T05:56:09,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,2,14608,tjoaZWKRoIqWJEVebQqeUlHlDpzaRtEEuvLFbeSRhs
ADDACCT,2007-08-23T15:24:33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,1,652,skUGGwLnJVesYjpKIJrqlEecPJTkIJsKOkbNBxvGZ GgLeSZq
UPDACCT,2007-08-24T00:18:24,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,1,11913,QSTKwbRdizKTXISYCFEeOyFdb dIkjam
UPDCUST,2007-08-24T03:42:48,0,,,1,,,,,3683 Jay Drive,,H5J 1P5,,Alberta,,Adara.Joannis@farce.de,Adara.Joannis@aussiemail.com.au,,,232-0521,,,,,,,,,,,,,,,
ADDACCT,2007-08-24T12:28:38,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,1,3204,CjEADkwfPMRjmXvoMElgQlfdMGSCFm kjytJL
ADDACCT,2007-08-24T19:44:20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,1,10006,gSufbOPCGFwXxiOzdCKGpsxJCejXWNBF
UPDACCT,2007-08-25T04:00:05,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2,10037,f ZWinQyKRFluRNfXXCHYQioHTWFkzrgTvYHYnKKVF
INACT,2007-08-25T07:46:15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADDACCT,2007-08-25T12:21:43,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,1,10576,ETSwKihAuVrIittYHtwfIskGpVgMzwIQ
ADDACCT,2007-08-25T18:40:53,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,1,7994,OQhGoIPKhiUpfnUHgzqLoPEoKZVHMqDdtBHgTzd
UPDACCT,2007-08-26T01:05:42,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,1,12101,
ADDACCT,2007-08-26T11:13:01,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,1,2539,KVOGABzxtrNlVIULMTgHRMVJLLslLuuWLbuCatywWPfPmAoDKU
ADDACCT,2007-08-26T21:48:06,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,1,6042,N zDiPunMkNnjiGB EGLuCODOiCHLkjJhnlBFVVfvOQowYTxB
ADDACCT,2007-08-27T02:31:02,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,1,13111,FJGBMXVMpJtgVIBIcGJVACFsRMBrXexgDavVZh
UPDACCT,2007-08-27T13:27:42,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,8563,yltBTFpBsCRSFvOKGGWZWXCBeHGavUMQjckZzdLsOjUOyqdoHT
NEW,2007-08-27T20:59:43,75,509-18-0498,F,3,2014-08-25,Witzel,Aile,,20808 Flint River Lane,,47724,Iqaluit,FL,Canada,Aile.Witzel@gmx.fr,,,,154-7079,,,990,653-8193,,,,,,HI2,IL1,125,1,4787,
UPDACCT,2007-08-28T01:48:19,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,1,4105,HwetjgEYjFbLFJIopDetVjTeqzVSTaAJ
NEW,2007-08-28T06:38:25,76,921-14-4689,,3,1996-01-11,Savanh,Yokan,,8940 Beningus Park,,30398,Oshawa,Newfoundland,United States of America,Yokan.Savanh@fastmail.fm,,,,609-4130,,,272,223-5872,,,466,451-5386,,GA2,IN1,126,1,7090,PNTbEOAUFpDGPmxBzNUZEDJCBFqKWub N
NEW,2007-08-28T17:41:58,77,378-69-4476,f,3,1922-12-25,Gatka,Berti,P,3367 Four Winds Street,,38130,Lincoln,WA,United States of America,Berti.P.Gatka@spamavert.com,Berti.P.Gatka@mail.com,,,646-8185,,,969,239-8055,,,,,,OH6,OH1,127,1,2235,EowXorPQBWENuJEGOKjxj nNDeQzcCt
INACT,2007-08-29T00:37:21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,2007-08-29T01:24:40,78,065-09-8383,,3,1932-12-22,Bremner,Bertie,C,18182 Woolridge Lower,,T5B 1T2,Lewiston,SD,United States of America,Bertie.C.Bremner@gmx.ph,Bertie.C.Bremner@vfemail.net,1,318,613-5217,,,,,,,,576-3917,,MO9,UT5,128,1,9099,OAXYpKVKVZEEOfiXYUFDQEyvjctDUtkAVNTwkpMWJWQIhV
CLOSEACCT,2007-08-29T10:28:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,
NEW,2007-08-29T12:33:05,79,256-23-1319,,2,1940-07-09,Haddow,Siva,,926 Nolan Drive,,48245,Hartford,SC,United States of America,Siva.Haddow@farce.de,,1,272,546-0748,,,,,,1,275,468-3784,,NU3,NF6,129,1,8253,FRTmuttYDSmXJUCsnbVGLMUXRBWZDBezUROhrMossmYqlL
UPDACCT,2007-08-29T22:16:18,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,1,,
NEW,2007-08-30T01:01:19,80,876-22-9310,M,2,2000-07-12,Scholman,Djordje,U,20644 Birchwood Way,,30344,Fairbanks,AZ,United States of America,Djordje.U.Scholman@vfemail.net,Djordje.U.Scholman@vfemail.net,,,514-9611,,,235,030-6010,,,,,,ID6,NB5,130,1,4552,hNRNFNWrcRSaoHuIPTPKPKGnajUdZFppQCahVvM
UPDACCT,2007-08-30T09:45:37,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,6520,
NEW,2007-08-30T11:05:55,81,853-36-0082,,2,2005-01-28,Offers,Afif,,2297 Amsterdam Court,,V6I 1U2,Syracuse,Newfoundland,United States of America,Afif.Offers@shtrudel.tv,,1,522,188-8417,,,,144-1777,,,,,,SK5,MD4,131,2,10122,SvmwuVKgJuarBiNSGFjrHuoMuqAmkuohFskFQ EYXBPAINIO
NEW,2007-08-30T11:18:49,82,652-17-9904,,3,1998-05-07,Stacey,Keeley,N,12813 Bolton Court,,V6U 1U5,Winnipeg,SD,United States of America,Keeley.N.Stacey@12Freeukisp.co.uk,Keeley.N.Stacey@fastemailer.com,,,585-4235,,,,084-6973,,,,,,NY5,OH2,132,1,11044,QljXRstBbUtMYeKTVTzKBkQxNGXufCBQcQFNXGK
UPDCUST,2007-08-30T20:18:49,55,,,,,,,,,,74112,Waterbury,Saskatchewan,Canada,,Glennis.K.Sathe@yahoo.com,,775,433-5980,,,,463-5478,,,,,,,,,,,
NEW,2007-08-31T02:03:00,83,977-61-2019,,2,1993-08-09,Burbidge,Collen,U,18676 Turman Drive,,T6D 1K1,Newark,HI,Canada,Collen.U.Burbidge@care2.com,,1,896,314-6651,,,,371-1177,,,,,,MB7,SC4,133,1,9781,CEyXLFaxvCLxQqFBNDyuJQWXZkKiNItxfsrJtw
CLOSEACCT,2007-08-31T05:29:22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,
NEW,2007-08-31T09:56:10,84,195-73-8418,,3,1962-11-18,Tarsky,Clive,N,7609 Josey Street,,60720,Pembroke Pines,WA,United States of America,Clive.N.Tarsky@SoftHome.net,Clive.N.Tarsky@mailmaniacs.com,,,252-0175,,,,,,,292,029-1624,,NT8,NB4,134,1,4419,BmAzmVONblCVeQPBpgxeaHHTIMCfHbaG
UPDACCT,2007-08-31T15:37:40,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,1,219,hGSFpiMNlPTGrVlEHZKUwiGSPxFtpQPl
NEW,2007-09-01T03:39:10,85,289-23-1757,M,3,2016-06-15,Bourdignon,Josy,,20566 Fairfield Court,,85235,Garden Grove,DE,United States of America,Josy.Bourdignon@gmx.fr,Josy.Bourdignon@shtrudel.tv,,,309-8370,70211,1,465,498-3997,77247,,,,,NU8,NB4,135,1,1659,KajFnjSOldmdTDlQTbEnLGguaRxwVKTWntflR
ADDACCT,2007-09-01T04:17:23,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,1,14117,KtBRPqdp JHNMdkOyHvPRlOvQFtLrNd
ADDACCT,2007-09-01T08:32:19,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,0,11255,lIpTWfBGyQqcJMqbhSwwYdPBGOeqJALZDSdOXa
ADDACCT,2007-09-01T08:54:25,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,0,8656,MnjdIIRmnoDQREDHozD edZLclkEZGNxLYOxPzoaiZ
UPDCUST,2007-09-01T12:02:29,69,,,3,,,,,,,30349,Worcester,MA,Canada,Pris.G.Mattes@gmx.it,,,,185-9362,,,,,,,,,,,,,,,
